"Spectrum","Time","AIC"
2851,705.0817468800001,263912.8931638565
2852,705.18174048,274925.5782610849
2853,705.28173408,282517.1934722509
2854,705.38172768,286418.168852711
2855,705.4817212800001,286516.8260660786
2856,705.58171488,282867.6009308913
2857,705.68170848,275683.0972686862
2858,705.7817020800001,265319.2209976746
2859,705.8816956800001,252248.2913023969
2860,705.9816892800001,237024.3527040546
2861,706.08168288,220245.3040440805
2862,706.1816764800001,202516.6300466809
2863,706.28167008,184420.0075671938
2864,706.38166368,166487.7273589748
2865,706.48165728,149188.9022289486
2866,706.5816508800001,132910.1218697189
2867,706.68164448,117920.1168701163
2868,706.78163808,104405.9725815653
2869,706.8816316800001,92729.55650720642
2870,706.9816252800001,83123.94684225535
2871,707.0816188800001,75852.35039186376
2872,707.18161248,71238.72702433569
2873,707.2816060800001,69695.34684551162
2874,707.38159968,71746.33389392252
2875,707.48159328,78052.13938287392
2876,707.58158688,89428.5155403338
2877,707.6815804800001,106917.0704187165
2878,707.78157408,132059.7385405749
2879,707.88156768,163572.223638649
2880,707.9815612800001,199897.462396783
2881,708.0815548800001,239866.4486289026
2882,708.1815484800001,282293.4971193781
2883,708.28154208,325892.663853129
2884,708.3815356800001,369220.586874645
2885,708.48152928,410631.5736436947
2886,708.58152288,448232.6350121873
2887,708.68151648,479832.8969008191
2888,708.7815100800001,502821.9616293349
2889,708.88150368,513698.1541266948
2890,708.98149728,514620.9011657178
2891,709.08149088,507544.538322333
2892,709.1814844800001,493843.088147121
2893,709.2814780800001,474692.8411302689
2894,709.38147168,451200.7583846952
2895,709.4814652800001,424481.58655701
2896,709.58145888,395708.5402774223
2897,709.68145248,366150.9829648701
2898,709.78144608,337206.2628440026
2899,709.8814396800001,310459.4110110652
2900,709.98143328,287907.7629344953
2901,710.08142688,268703.1678004775
2902,710.18142048,252215.3595118819
2903,710.2814140800001,238063.9797026532
2904,710.3814076800001,225998.3009801118
2905,710.48140128,215836.8206778666
2906,710.5813948800001,207430.2051581894
2907,710.6813884800001,200636.7572160848
2908,710.78138208,195306.7911401773
2909,710.88137568,191277.4977239923
2910,710.9813692800001,188372.6368385658
2911,711.08136288,186405.6994918852
2912,711.18135648,185183.5255613681
2913,711.28135008,184509.7740099341
2914,711.3813436800001,184188.3858936352
2915,711.48133728,184026.8841078113
2916,711.58133088,183840.6675159814
2917,711.6813244800001,183459.2605640557
2918,711.7813180800001,182735.1163448076
2919,711.8813116800001,181554.0481724553
2920,711.98130528,179844.2904938709
2921,712.0812988800001,177580.6584898671
2922,712.18129248,174781.8890022862
2923,712.28128608,171501.9642991656
2924,712.38127968,167818.9293888176
2925,712.4812732800001,163824.4659933808
2926,712.58126688,159616.8911391014
2927,712.68126048,155296.448683773
2928,712.7812540800001,150962.177269336
2929,712.8812476800001,146706.4763930412
2930,712.9812412800001,142610.2355600148
2931,713.08123488,138737.3784359695
2932,713.1812284800001,135131.5071168995
2933,713.28122208,131816.5071392586
2934,713.38121568,128800.8300735186
2935,713.48120928,126083.1015423532
2936,713.5812028800001,123657.0883286139
2937,713.68119648,121514.9695243882
2938,713.78119008,119648.4964621344
2939,713.88118368,118053.7186948276
2940,713.9811772800001,116734.6751196673
2941,714.0811708800001,115708.335003282
2942,714.18116448,115011.1817286854
2943,714.2811580800001,114709.0162701593
2944,714.38115168,114910.0883157394
2945,714.48114528,115781.4945564943
2946,714.58113888,117567.4982204576
2947,714.6811324800001,120606.7576575125
2948,714.78112608,125344.0754792899
2949,714.88111968,132334.7764814425
2950,714.98111328,142225.9707214963
2951,715.0811068800001,155729.2651315712
2952,715.1811004800001,173570.6298800325
2953,715.28109408,196425.6504615959
2954,715.3810876800001,224842.0220878465
2955,715.4810812800001,259157.4253390887
2956,715.58107488,299420.4563649964
2957,715.68106848,345321.8016164264
2958,715.7810620800001,396143.2091815522
2959,715.88105568,450733.6527020518
2960,715.98104928,507521.3871497143
2961,716.08104288,564574.9125314294
2962,716.1810364800001,619704.2956253528
2963,716.2810300800001,670604.0745688753
2964,716.38102368,715019.6777319857
2965,716.4810172800001,750918.8587586974
2966,716.5810108800001,776646.478745854
2967,716.6810044800001,791046.4706593343
2968,716.78099808,793543.1294424169
2969,716.8809916800001,784176.1490706765
2970,716.98098528,763603.8450965631
2971,717.08097888,733048.479901275
2972,717.18097248,694199.4149533886
2973,717.2809660800001,649075.9518547307
2974,717.38095968,599863.5579924252
2975,717.48095328,548742.5164156008
2976,717.5809468800001,497730.8888576437
2977,717.6809404800001,448560.4944430161
2978,717.7809340800001,402596.6918759585
2979,717.88092768,360803.3167100333
2980,717.9809212800001,323754.6624580701
2981,718.08091488,291654.3464159356
2982,718.18090848,264398.5586460902
2983,718.28090208,241643.303714606
2984,718.3808956800001,222876.6806160261
2985,718.48088928,207491.3135013311
2986,718.58088288,194852.0709673645
2987,718.6808764800001,184353.7734478793
2988,718.7808700800001,175464.5617013615
2989,718.8808636800001,167752.2418891202
2990,718.98085728,160034.457550546
2991,719.0808508800001,152087.8083756729
2992,719.18084448,143776.2252372917
2993,719.28083808,135022.1281558622
2994,719.38083168,125784.5098272085
2995,719.4808252800001,116044.6189724721
2996,719.58081888,105798.0363060333
2997,719.68081248,95049.73311650869
2998,719.78080608,83809.58913345807
2999,719.8807996800001,72087.32457198935
3000,719.9807932800001,59887.71659301838
3001,720.08078688,48924.69519758495
3002,720.1807804800001,39179.9659459746
3003,720.28077408,30624.97033210264
3004,720.38076768,23225.53189219275
3005,720.48076128,16946.9294555772
3006,720.5807548800001,11757.30017963357
3007,720.68074848,7629.408559412005
3008,720.78074208,4541.604808845257
3009,720.88073568,2478.461752918065
3010,720.9807292800001,1431.136488625578
3011,721.0807228800001,1396.928968817109
3012,721.18071648,1519.147073965777
3013,721.2807100800001,1805.315408999935
3014,721.3807036800001,2265.179367137528
3015,721.48069728,2908.757376000838
3016,721.58069088,3744.478020092484
3017,721.6806844800001,4777.480664040188
3018,721.78067808,6007.933863184604
3019,721.88067168,7429.265765894108
3020,721.98066528,9026.369290977213
3021,722.0806588800001,10783.26787751023
3022,722.18065248,12666.3851159539
3023,722.28064608,14632.50455857261
3024,722.3806396800001,16631.21228531241
3025,722.4806332800001,18608.42084023663
3026,722.5806268800001,20511.20343564688
3027,722.68062048,22289.2980062532
3028,722.7806140800001,23898.48123299572
3029,722.88060768,25302.77488607075
3030,722.98060128,26476.76374086572
3031,723.08059488,27408.33051749188
3032,723.1805884800001,28083.35949363968
3033,723.28058208,28520.8033996736
3034,723.38057568,28760.20383387469
3035,723.4805692800001,28862.7403661042
3036,723.5805628800001,28911.61086397742
3037,723.6805564800001,29010.11444664841
3038,723.78055008,29285.5313173029
3039,723.8805436800001,29887.79918471516
3040,723.98053728,30988.9058078011
3041,724.08053088,32780.27995633698
3042,724.18052448,35467.13065308277
3043,724.2805180800001,39268.40164356639
3044,724.38051168,44388.16784730655
3045,724.48050528,51008.16000535898
3046,724.5804988800001,59271.73462261583
3047,724.6804924800001,69267.57805651042
3048,724.7804860800001,81014.95531662645
3049,724.88047968,94447.49941421347
3050,724.9804732800001,109402.2489811391
3051,725.08046688,125612.7327428598
3052,725.18046048,142709.0215801969
3053,725.28045408,160227.8608376914
3054,725.3804476800001,177631.6417700861
3055,725.48044128,194336.2114121397
3056,725.58043488,209744.26832548
3057,725.68042848,223280.7104401028
3058,725.7804220800001,234426.7423206484
3059,725.8804156800001,242750.7854429802
3060,725.98040928,247936.1249935127
3061,726.0804028800001,249801.8142297391
3062,726.1803964800001,248319.5662429764
3063,726.28039008,243622.6895816982
3064,726.38038368,236003.9688829902
3065,726.4803772800001,225906.3601215367
3066,726.58037088,213906.0596702813
3067,726.68036448,200691.9186579286
3068,726.78035808,187044.5021981263
3069,726.8803516800001,173816.9442151088
3070,726.9803452800001,161917.4905819425
3071,727.08033888,152289.1317715466
3072,727.1803324800001,145886.8901719808
3073,727.2803260800001,143639.1051137447
3074,727.3803196800001,146395.5675093806
3075,727.48031328,154865.9007742026
3076,727.5803068800001,169555.0865944269
3077,727.68030048,190707.7238487918
3078,727.78029408,218267.0770252649
3079,727.88028768,251850.9750190669
3080,727.9802812800001,290741.9746868946
3081,728.08027488,333890.3221303833
3082,728.18026848,379929.3405459884
3083,728.2802620800001,427224.1587067423
3084,728.3802556800001,473940.6434439002
3085,728.4802492800001,518153.0355264451
3086,728.58024288,557976.920227949
3087,728.6802364800001,591706.2417043949
3088,728.78023008,617932.6668450895
3089,728.88022368,635628.5291553348
3090,728.98021728,644192.3314613956
3091,729.0802108800001,643463.812604341
3092,729.18020448,633716.861521034
3093,729.28019808,615642.0216711008
3094,729.3801916800001,590284.1390112006
3095,729.4801852800001,558982.8177516344
3096,729.5801788800001,523278.2933695736
3097,729.68017248,484800.9678141907
3098,729.7801660800001,445163.0346076785
3099,729.88015968,405865.641999269
3100,729.98015328,368238.7278234076
3101,730.08014688,333407.1160421338
3102,730.1801404800001,302275.330917297
3103,730.28013408,275521.2674917745
3104,730.38012768,253587.8828132987
3105,730.48012128,236687.4598676508
3106,730.5801148800001,224796.1986231174
3107,730.6801084800001,217664.2099724931
3108,730.78010208,214840.1464130655
3109,730.8800956800001,215707.3548441936
3110,730.98008928,219449.8977071132
3111,731.08008288,225257.4936671377
3112,731.18007648,232270.5834886779
3113,731.2800700800001,239612.3550204432
3114,731.38006368,246420.494889013
3115,731.48005728,251883.4406841747
3116,731.58005088,255283.8046158958
3117,731.6800444800001,256046.1396505201
3118,731.7800380800001,253779.8346108694
3119,731.88003168,248305.4346914922
3120,731.9800252800001,239656.7889187882
3121,732.0800188800001,228212.3053577878
3122,732.18001248,214327.9612394959
3123,732.28000608,198472.0746918922
3124,732.3799996800001,181181.1963558775
3125,732.47999328,163021.724569315
3126,732.57998688,144557.2914035727
3127,732.67998048,126319.8934516388
3128,732.7799740800001,108783.3340166712
3129,732.87996768,92339.97039214197
3130,732.97996128,77283.98510372061
3131,733.0799548800001,63804.48386048926
3132,733.1799484800001,51914.92200552237
3133,733.2799420800001,41627.19942631226
3134,733.37993568,32883.54900730237
3135,733.4799292800001,25578.39728954309
3136,733.57992288,19578.24835686668
3137,733.67991648,14737.15614605231
3138,733.77991008,10906.65725042125
3139,733.8799036800001,7946.895992779621
3140,733.97989728,5730.994065982411
3141,734.07989088,4142.255182943197
3142,734.1798844800001,3073.938820423602
3143,734.2798780800001,2432.806281568944
3144,734.3798716800001,2147.080335407841
3145,734.47986528,2167.754650287393
3146,734.5798588800001,2469.350462140599
3147,734.67985248,3049.287355290627
3148,734.77984608,3927.072804882012
3149,734.87983968,5145.320191664289
3150,734.9798332800001,6761.137544204254
3151,735.07982688,8846.477137170268
3152,735.17982048,11500.48411340107
3153,735.2798140800001,14855.43862067766
3154,735.3798076800001,19070.61261119756
3155,735.4798012800001,24322.11332256032
3156,735.57979488,30791.26011401001
3157,735.6797884800001,38650.10348324716
3158,735.77978208,48043.11437810375
3159,735.87977568,59064.30054882137
3160,735.97976928,71730.3400522991
3161,736.0797628800001,85959.67995732184
3162,736.17975648,101554.3426278499
3163,736.27975008,118188.0970184126
3164,736.37974368,135411.793537796
3165,736.4797372800001,152676.2700095596
3166,736.5797308800001,169363.5620546571
3167,736.67972448,184821.4496353995
3168,736.7797180800001,198399.8748647856
3169,736.8797116800001,209490.2916025248
3170,736.97970528,217569.1024909846
3171,737.07969888,222242.8644244584
3172,737.1796924800001,223287.9812071456
3173,737.27968608,220674.594273378
3174,737.37967968,214567.312441785
3175,737.47967328,205302.9855885584
3176,737.5796668800001,193352.922508945
3177,737.6796604800001,179279.3853373308
3178,737.77965408,163693.7312157694
3179,737.8796476800001,147219.0551320534
3180,737.9796412800001,130456.7433150931
3181,738.0796348800001,113955.5376115255
3182,738.17962848,98178.82266754733
3183,738.2796220800001,83494.80048075016
3184,738.37961568,70158.74977554913
3185,738.47960928,58315.58107178686
3186,738.57960288,48014.37046458973
3187,738.6795964800001,39230.18196272869
3188,738.77959008,31888.01141786768
3189,738.87958368,25885.35666901163
3190,738.9795772800001,21111.97998852779
3191,739.0795708800001,17466.72035478005
3192,739.1795644800001,14871.78140759721
3193,739.27955808,13289.50944693283
3194,739.3795516800001,12719.69111027857
3195,739.47954528,13214.15264284862
3196,739.57953888,14880.10791659204
3197,739.67953248,17879.82251074945
3198,739.7795260800001,22427.39102116433
3199,739.87951968,28783.44965728122
3200,739.97951328,37247.42881065876
3201,740.0795068800001,48145.31365870142
3202,740.1795004800001,61810.30542249679
3203,740.2794940800001,78555.23145011195
3204,740.37948768,98644.11209121427
3205,740.4794812800001,122247.2375707761
3206,740.57947488,149416.8466532967
3207,740.67946848,180065.191379756
3208,740.77946208,213948.9389547039
3209,740.8794556800001,250655.7642638037
3210,740.97944928,289590.9950088602
3211,741.07944288,329968.5681681494
3212,741.17943648,370816.5938396706
3213,741.2794300800001,411007.5407562659
3214,741.3794236800001,449314.864058395
3215,741.47941728,484481.6129401816
3216,741.5794108800001,515306.5875128269
3217,741.67940448,540701.8524139139
3218,741.77939808,559741.6376414089
3219,741.87939168,571702.1722577752
3220,741.9793852800001,576100.6209386621
3221,742.07937888,572735.1966653353
