"Spectrum","Time","TIC"
858,505.79450208,1929657.553592816
859,505.89449568,1926668.029606682
860,505.99448928,1923219.013275607
861,506.09448288,1919379.122407388
862,506.19447648,1915130.479334318
863,506.29447008,1910450.140752237
864,506.39446368,1905338.030016399
865,506.49445728,1899823.11279366
866,506.59445088,1893993.574382483
867,506.69444448,1887970.223518372
868,506.79443808,1881837.300409381
869,506.89443168,1875665.560271474
870,506.99442528,1869502.045060992
871,507.09441888,1863393.246355636
872,507.19441248,1857367.272882877
873,507.29440608,1851467.690121563
874,507.39439968,1845710.031948862
875,507.4943932800001,1840086.179295539
876,507.59438688,1834615.128596415
877,507.69438048,1829349.673875442
878,507.79437408,1824298.46383129
879,507.89436768,1819442.547650277
880,507.99436128,1814675.758704365
881,508.09435488,1809905.332677145
882,508.19434848,1805100.199334067
883,508.29434208,1800326.831846956
884,508.39433568,1795691.615015172
885,508.49432928,1791311.763246082
886,508.59432288,1787241.764636889
887,508.69431648,1783485.290180962
888,508.79431008,1779970.820496353
889,508.89430368,1776661.101805233
890,508.99429728,1773532.821365994
891,509.09429088,1770682.010666376
892,509.19428448,1768156.893513425
893,509.29427808,1765944.572760595
894,509.39427168,1763958.113460102
895,509.49426528,1762096.034114191
896,509.59425888,1760245.735769135
897,509.69425248,1758353.300080584
898,509.79424608,1756364.34205954
899,509.8942396800001,1754249.15811834
900,509.99423328,1751979.709307227
901,510.09422688,1749572.837065893
902,510.19422048,1746956.930632549
903,510.29421408,1744165.18659936
904,510.39420768,1741258.913174208
905,510.49420128,1738301.57493537
906,510.59419488,1735343.134168318
907,510.69418848,1732467.244084395
908,510.79418208,1729754.500233452
909,510.89417568,1727311.124056849
910,510.9941692800001,1725254.568455511
911,511.09416288,1723679.299606756
912,511.19415648,1722596.795703999
913,511.29415008,1721999.671634027
914,511.39414368,1721766.479893151
915,511.49413728,1721761.569480246
916,511.59413088,1721873.56667771
917,511.69412448,1722065.505488151
918,511.79411808,1722355.637066149
919,511.89411168,1722787.275435198
920,511.99410528,1723329.864486221
921,512.09409888,1723875.135692896
922,512.19409248,1724318.161860057
923,512.2940860800001,1724634.218040996
924,512.39407968,1724865.752965885
925,512.4940732800001,1725090.272151975
926,512.59406688,1725379.296863142
927,512.69406048,1725850.489430716
928,512.79405408,1726608.793902907
929,512.8940476800001,1727681.789833055
930,512.99404128,1729029.381325041
931,513.09403488,1730700.978794902
932,513.19402848,1732882.927367906
933,513.29402208,1735791.648085611
934,513.3940156800001,1739590.06066221
935,513.49400928,1744402.199601488
936,513.5940028800001,1750384.336355009
937,513.69399648,1757732.249889916
938,513.7939900800001,1766585.006157967
939,513.89398368,1777015.769414233
940,513.9939772800001,1789025.306827988
941,514.09397088,1802585.773326341
942,514.19396448,1817590.49325599
943,514.29395808,1833810.364649337
944,514.39395168,1850981.291411442
945,514.49394528,1868831.966944255
946,514.59393888,1887051.357658886
947,514.6939324800001,1905283.169744629
948,514.79392608,1923139.064971342
949,514.8939196800001,1940242.333385325
950,514.99391328,1956211.282982947
951,515.0939068800001,1970717.755935952
952,515.19390048,1983511.25219941
953,515.29389408,1994425.797542735
954,515.39388768,2003388.980609651
955,515.49388128,2010336.004358048
956,515.59387488,2015253.046772822
957,515.69386848,2018260.856389174
958,515.7938620800001,2019542.863250753
959,515.89385568,2019266.468430762
960,515.9938492800001,2017533.573082339
961,516.09384288,2014489.665738008
962,516.1938364800001,2010411.431613827
963,516.29383008,2005611.443963768
964,516.39382368,2000336.862306863
965,516.49381728,1994742.730624903
966,516.59381088,1988950.385514791
967,516.69380448,1983046.736628085
968,516.79379808,1977015.559631047
969,516.89379168,1970803.034486751
970,516.99378528,1964427.137782603
971,517.0937788800001,1958045.307145275
972,517.19377248,1951801.104923956
973,517.2937660800001,1945649.45093499
974,517.39375968,1939415.912304369
975,517.49375328,1932935.790226044
976,517.59374688,1926136.881244729
977,517.69374048,1919042.077837653
978,517.79373408,1911713.488455752
979,517.89372768,1904235.325452337
980,517.99372128,1896674.23312731
981,518.09371488,1889044.436707095
982,518.1937084800001,1881275.525321357
983,518.29370208,1873310.544948439
984,518.3936956800001,1865206.807230033
985,518.49368928,1857106.438909536
986,518.59368288,1849168.175389255
987,518.69367648,1841512.090535976
988,518.7936700800001,1834207.857150999
989,518.89366368,1827272.933618905
990,518.99365728,1820702.448441883
991,519.09365088,1814517.305608152
992,519.19364448,1808697.179191727
993,519.2936380800001,1803185.0315929
994,519.39363168,1797908.491087068
995,519.4936252800001,1792787.22353947
996,519.59361888,1787795.646105273
997,519.6936124800001,1782954.416051874
998,519.79360608,1778274.760621642
999,519.8935996800001,1773726.786906423
1000,519.99359328,1769275.230396639
1001,520.09358688,1764891.750420101
1002,520.19358048,1760559.025298711
1003,520.29357408,1756893.337181313
1004,520.39356768,1755312.918705642
1005,520.49356128,1757877.172526946
1006,520.5935548800001,1765934.320633427
1007,520.69354848,1778953.633690277
1008,520.7935420800001,1795251.917732969
1009,520.89353568,1813471.827597074
1010,520.9935292800001,1832960.560094478
1011,521.09352288,1853694.514975522
1012,521.19351648,1875769.272358205
1013,521.29351008,1899233.503071317
1014,521.39350368,1922982.511955673
1015,521.49349728,1944385.449673801
1016,521.59349088,1959502.289335316
1017,521.6934844800001,1965726.178521115
1018,521.79347808,1964054.334097578
1019,521.8934716800001,1957680.635892788
1020,521.99346528,1949172.03275561
1021,522.0934588800001,1939767.120599902
1022,522.19345248,1929519.631344154
1023,522.29344608,1918244.091820075
1024,522.39343968,1905762.529576614
1025,522.49343328,1892463.442448804
1026,522.59342688,1879509.718850955
1027,522.69342048,1868748.550293185
1028,522.79341408,1861412.630770565
1029,522.89340768,1856992.201420831
1030,522.9934012800001,1853945.674899776
1031,523.09339488,1851068.143214848
1032,523.1933884800001,1847791.749480309
1033,523.29338208,1844088.102871707
1034,523.39337568,1840091.174637316
1035,523.49336928,1835979.922383306
1036,523.5933628800001,1831928.997374868
1037,523.69335648,1828112.942302974
1038,523.79335008,1824670.785430324
1039,523.89334368,1821676.179825306
1040,523.99333728,1819124.769375274
1041,524.0933308800001,1816924.34933574
1042,524.19332448,1814933.208678236
1043,524.2933180800001,1813056.021663375
1044,524.39331168,1811283.038853639
1045,524.4933052800001,1809621.01676025
1046,524.59329888,1808082.520820239
1047,524.6932924800001,1806713.138765004
1048,524.79328608,1805539.191611388
1049,524.89327968,1804624.65662673
1050,524.99327328,1804099.828709242
1051,525.09326688,1804158.148109089
1052,525.19326048,1805009.301262417
1053,525.29325408,1806888.159981631
1054,525.3932476800001,1809953.760993493
1055,525.49324128,1814282.266077701
1056,525.5932348800001,1819879.154509858
1057,525.69322848,1826709.950623035
1058,525.7932220800001,1834649.140826623
1059,525.89321568,1843568.046513976
1060,525.99320928,1853307.31269702
1061,526.09320288,1863664.374106337
1062,526.19319648,1874353.253479112
1063,526.29319008,1885052.431290963
1064,526.39318368,1895416.309969989
1065,526.4931772800001,1905220.821299719
1066,526.59317088,1914348.187545752
1067,526.6931644800001,1922659.397705132
1068,526.79315808,1929875.33892682
1069,526.8931516800001,1935729.631305548
1070,526.99314528,1940041.963619136
1071,527.09313888,1942736.551962136
1072,527.19313248,1943786.92135624
1073,527.29312608,1943223.285724833
1074,527.39311968,1941157.236693342
1075,527.49311328,1937757.203809717
1076,527.5931068800001,1933099.810766904
1077,527.69310048,1927119.798482616
1078,527.7930940800001,1919786.633757153
1079,527.89308768,1911310.004413945
1080,527.9930812800001,1902063.504538304
1081,528.09307488,1892381.361080576
1082,528.19306848,1882498.696572852
1083,528.29306208,1872599.647845749
1084,528.39305568,1862864.461091303
1085,528.49304928,1853394.420952295
1086,528.59304288,1844210.923734068
1087,528.69303648,1835341.015140622
1088,528.79303008,1826938.960117241
1089,528.8930236800001,1819220.090000328
1090,528.99301728,1812365.852638792
1091,529.0930108800001,1806386.940172989
1092,529.19300448,1801208.678374456
1093,529.29299808,1796698.21664712
1094,529.39299168,1792691.868177427
1095,529.4929852800001,1789031.949266227
1096,529.59297888,1785696.337437615
1097,529.69297248,1782735.938279309
1098,529.79296608,1780198.451373942
1099,529.89295968,1778021.210158422
1100,529.9929532800001,1776096.473006526
1101,530.09294688,1774260.956379782
1102,530.1929404800001,1772433.054771378
1103,530.29293408,1770535.136583599
1104,530.3929276800001,1768553.693614805
1105,530.49292128,1766568.490949321
1106,530.5929148800001,1764714.460087053
1107,530.69290848,1763028.038214064
1108,530.79290208,1761486.231766181
1109,530.89289568,1760057.11649598
1110,530.99288928,1758774.610506544
1111,531.09288288,1757651.363198016
1112,531.19287648,1756813.644986467
1113,531.2928700800001,1756502.22240407
1114,531.39286368,1757167.071603375
1115,531.4928572800001,1759110.114626026
1116,531.59285088,1762158.714524833
1117,531.6928444800001,1765826.776239307
1118,531.79283808,1769703.992986229
1119,531.89283168,1773570.941163784
1120,531.99282528,1777440.645418845
1121,532.09281888,1781393.440682909
1122,532.19281248,1785684.636957131
1123,532.29280608,1790471.455514261
1124,532.3927996800001,1795774.769147073
1125,532.49279328,1801146.204102953
1126,532.5927868800001,1805954.572588168
1127,532.69278048,1810140.469658771
1128,532.7927740800001,1814195.445050007
1129,532.89276768,1818614.068862647
1130,532.99276128,1823758.541767512
1131,533.09275488,1829644.369433374
1132,533.19274848,1836160.71231312
1133,533.29274208,1842872.588034908
1134,533.39273568,1849120.608027774
1135,533.49272928,1854085.581798328
1136,533.59272288,1857473.16507408
1137,533.6927164800001,1859820.499027215
1138,533.79271008,1861749.915959105
1139,533.8927036800001,1863488.926223912
1140,533.99269728,1865051.982612257
1141,534.09269088,1866294.721166163
1142,534.19268448,1867238.877880213
1143,534.2926780800001,1867998.013109877
1144,534.39267168,1868904.944858448
1145,534.49266528,1870631.153330467
1146,534.59265888,1874114.374068202
1147,534.69265248,1880139.488072169
1148,534.7926460800001,1889039.789021082
1149,534.89263968,1900960.48204366
1150,534.9926332800001,1916173.172238676
1151,535.09262688,1935122.729744075
1152,535.1926204800001,1958380.290095759
1153,535.29261408,1986453.263444365
1154,535.3926076800001,2019739.076335263
1155,535.49260128,2058457.651146332
1156,535.59259488,2102490.027824569
1157,535.69258848,2151364.855617297
1158,535.79258208,2204409.4296693
1159,535.89257568,2260903.778744801
1160,535.99256928,2320105.439071299
1161,536.0925628800001,2381154.991648305
1162,536.19255648,2442943.73217151
1163,536.2925500800001,2504148.089784022
1164,536.39254368,2563385.061608986
1165,536.4925372800001,2619330.875748645
1166,536.59253088,2670822.344358491
1167,536.69252448,2716963.051157314
1168,536.79251808,2757144.841551691
1169,536.89251168,2790922.065733086
1170,536.99250528,2817848.387608774
1171,537.09249888,2837448.130678646
1172,537.1924924800001,2849412.192252141
1173,537.29248608,2853746.56875502
1174,537.3924796800001,2850724.155694589
1175,537.49247328,2840764.595332747
1176,537.5924668800001,2824369.091308786
1177,537.69246048,2802054.999004178
1178,537.79245408,2774352.582051304
1179,537.89244768,2741789.880618559
1180,537.99244128,2704896.227323951
1181,538.09243488,2664177.162259883
1182,538.19242848,2620137.093959916
1183,538.2924220800001,2573228.199039673
1184,538.39241568,2523940.74230675
1185,538.4924092800001,2472879.868969047
1186,538.59240288,2420665.661553527
1187,538.6923964800001,2367830.545250622
1188,538.79239008,2314871.549261566
1189,538.89238368,2262240.501247785
1190,538.99237728,2210453.196748986
1191,539.09237088,2159959.905195326
1192,539.19236448,2111266.13104954
1193,539.29235808,2064948.343051851
1194,539.39235168,2021564.348846038
1195,539.49234528,1981486.629983181
1196,539.5923388800001,1944886.923696376
1197,539.69233248,1911856.763503399
1198,539.7923260800001,1882497.265530363
1199,539.89231968,1856871.453799229
1200,539.99231328,1834940.5051311
1201,540.09230688,1816429.276325029
1202,540.1923004800001,1801131.964751722
1203,540.29229408,1788802.977368274
1204,540.39228768,1779129.955316925
1205,540.49228128,1771761.245336402
1206,540.59227488,1766354.820717743
1207,540.6922684800001,1762587.800684025
1208,540.79226208,1760164.365383206
1209,540.8922556800001,1758831.162016314
1210,540.99224928,1758360.459538703
1211,541.0922428800001,1758559.9906434
1212,541.19223648,1759315.101985697
1213,541.2922300800001,1760452.126999195
1214,541.39222368,1761812.435111275
1215,541.49221728,1763251.382099003
1216,541.59221088,1764662.247824762
1217,541.69220448,1765978.522570427
1218,541.79219808,1767178.49185235
1219,541.89219168,1768235.989121316
1220,541.9921852800001,1769070.62846487
1221,542.09217888,1769577.541703891
1222,542.1921724800001,1769689.794006807
1223,542.29216608,1769417.246986763
1224,542.3921596800001,1768849.985393691
1225,542.49215328,1768091.355998434
1226,542.59214688,1767229.806916289
1227,542.69214048,1766329.326109967
1228,542.79213408,1765442.57767494
1229,542.89212768,1764533.18595986
1230,542.99212128,1763514.844289263
1231,543.0921148800001,1762324.574133326
1232,543.19210848,1760970.83944398
1233,543.2921020800001,1759549.020814943
1234,543.39209568,1758197.935430808
1235,543.4920892800001,1757015.04599212
